Speed 	 Time
0 	 2.870465040206909
0 	 2.8804662227630615
0 	 2.8904685974121094
0 	 2.9004716873168945
0 	 2.9104738235473633
0 	 2.9204747676849365
0 	 2.9304769039154053
0 	 2.9404799938201904
0 	 2.9504804611206055
0 	 2.9604811668395996
0 	 2.9704813957214355
0 	 2.980483055114746
0 	 2.990485191345215
0 	 3.00048565864563
0 	 3.010488510131836
0 	 3.02048921585083
0 	 3.0304903984069824
0 	 3.0404934883117676
0 	 3.05049467086792
0 	 3.060494899749756
0 	 3.070495367050171
0 	 3.080496072769165
0 	 3.090498208999634
0 	 3.1004998683929443
0 	 3.1105003356933594
0 	 3.1205015182495117
0 	 3.130504608154297
0 	 3.1405062675476074
0 	 3.1505086421966553
0 	 3.1605112552642822
0 	 3.170513868331909
0 	 3.1805145740509033
0 	 3.1905159950256348
0 	 3.200516939163208
0 	 3.2105190753936768
0 	 3.2205216884613037
0 	 3.2305219173431396
0 	 3.2405242919921875
0 	 3.250525712966919
0 	 3.2605276107788086
0 	 3.2705278396606445
0 	 3.280529499053955
0 	 3.290531635284424
0 	 3.3005332946777344
0 	 3.3105335235595703
0 	 3.320535898208618
0 	 3.330538034439087
0 	 3.3405396938323975
0 	 3.3505406379699707
0 	 3.360543727874756
0 	 3.3705456256866455
0 	 3.380547523498535
0 	 3.3905491828918457
0 	 3.400550365447998
0 	 3.410551071166992
0 	 3.4205541610717773
0 	 3.4305570125579834
0 	 3.4405579566955566
0 	 3.4505581855773926
0 	 3.4605605602264404
0 	 3.470562696456909
0 	 3.480562925338745
0 	 3.490565061569214
0 	 3.500565767288208
0 	 3.510566234588623
0 	 3.5205681324005127
0 	 3.5305697917938232
0 	 3.540572166442871
0 	 3.550575017929077
0 	 3.560576915740967
0 	 3.570577383041382
0 	 3.5805795192718506
0 	 3.5905823707580566
0 	 3.600583076477051
0 	 3.6105852127075195
0 	 3.6205880641937256
0 	 3.630589246749878
0 	 3.640591859817505
0 	 3.650592088699341
0 	 3.6605935096740723
0 	 3.6705946922302246
0 	 3.6805949211120605
0 	 3.6905970573425293
0 	 3.7005999088287354
0 	 3.710602045059204
0 	 3.720604181289673
0 	 3.7306063175201416
0 	 3.740607738494873
0 	 3.7506093978881836
0 	 3.760610818862915
0 	 3.7706120014190674
0 	 3.780614137649536
0 	 3.790616035461426
0 	 3.8006179332733154
0 	 3.8106205463409424
0 	 3.8206231594085693
0 	 3.8306260108947754
0 	 3.8406267166137695
0 	 3.8506295680999756
0 	 3.8606317043304443
0 	 3.8706324100494385
0 	 3.880634069442749
0 	 3.890634775161743
0 	 3.9006361961364746
0 	 3.9106383323669434
0 	 3.9206392765045166
0 	 3.9306397438049316
0 	 3.940641403198242
0 	 3.9506442546844482
0 	 3.960646390914917
0 	 3.970649003982544
0 	 3.980649709701538
0 	 3.990652322769165
