Speed 	 Time
0 	 1.190206527709961
0 	 1.2002077102661133
0 	 1.2102091312408447
0 	 1.220210075378418
0 	 1.2302122116088867
0 	 1.24021315574646
0 	 1.2502162456512451
0 	 1.2602176666259766
0 	 1.270218849182129
0 	 1.2802200317382812
0 	 1.2902226448059082
0 	 1.3002233505249023
0 	 1.3102235794067383
0 	 1.3202247619628906
0 	 1.330226182937622
0 	 1.340228796005249
0 	 1.350231647491455
0 	 1.3602321147918701
0 	 1.3702352046966553
0 	 1.3802382946014404
0 	 1.3902409076690674
0 	 1.400242805480957
0 	 1.410245418548584
0 	 1.4202466011047363
0 	 1.4302496910095215
0 	 1.4402525424957275
0 	 1.4502546787261963
0 	 1.460256814956665
0 	 1.4702584743499756
0 	 1.4802594184875488
0 	 1.4902610778808594
0 	 1.5002617835998535
0 	 1.5102620124816895
0 	 1.520263671875
0 	 1.5302648544311523
0 	 1.5402655601501465
0 	 1.5502667427062988
0 	 1.5602679252624512
0 	 1.5702705383300781
0 	 1.5802724361419678
0 	 1.5902740955352783
0 	 1.6002750396728516
0 	 1.6102769374847412
0 	 1.6202771663665771
0 	 1.630279779434204
0 	 1.64028000831604
0 	 1.6502814292907715
0 	 1.6602821350097656
0 	 1.670283317565918
0 	 1.680283784866333
0 	 1.69028639793396
0 	 1.7002875804901123
0 	 1.710289478302002
0 	 1.7202913761138916
0 	 1.7302937507629395
0 	 1.7402961254119873
0 	 1.7502968311309814
0 	 1.760298490524292
0 	 1.770298957824707
0 	 1.7803008556365967
0 	 1.7903010845184326
0 	 1.8003032207489014
0 	 1.810305118560791
0 	 1.8203058242797852
0 	 1.830307960510254
0 	 1.8403089046478271
0 	 1.8503117561340332
0 	 1.8603127002716064
0 	 1.8703134059906006
0 	 1.880314826965332
0 	 1.8903172016143799
0 	 1.9003198146820068
0 	 1.9103217124938965
0 	 1.9203228950500488
0 	 1.9303245544433594
0 	 1.9403271675109863
0 	 1.9503281116485596
0 	 1.9603283405303955
0 	 1.9703304767608643
0 	 1.9803333282470703
0 	 1.9903337955474854
0 	 2.0003349781036377
0 	 2.0103366374969482
0 	 2.0203378200531006
0 	 2.0303380489349365
0 	 2.0403404235839844
0 	 2.050342559814453
0 	 2.0603456497192383
0 	 2.070348024368286
0 	 2.080350399017334
0 	 2.0903525352478027
0 	 2.1003541946411133
0 	 2.1103549003601074
0 	 2.120356559753418
0 	 2.1303582191467285
0 	 2.1403608322143555
0 	 2.150362253189087
0 	 2.160362482070923
0 	 2.17036509513855
0 	 2.1803669929504395
0 	 2.1903698444366455
0 	 2.2003719806671143
0 	 2.2103729248046875
0 	 2.2203760147094727
0 	 2.2303762435913086
0 	 2.240377426147461
0 	 2.250380039215088
0 	 2.260382652282715
0 	 2.270385503768921
0 	 2.280388355255127
0 	 2.290388584136963
0 	 2.300389528274536
0 	 2.310391902923584
0 	 2.3203938007354736
0 	 2.3303942680358887
0 	 2.3403961658477783
0 	 2.3503992557525635
0 	 2.360400676727295
0 	 2.3704025745391846
0 	 2.3804030418395996
0 	 2.3904035091400146
0 	 2.400404691696167
0 	 2.410405397415161
0 	 2.420405626296997
0 	 2.430406093597412
0 	 2.440408706665039
0 	 2.4504098892211914
0 	 2.4604129791259766
0 	 2.470414400100708
0 	 2.4804165363311768
0 	 2.490417003631592
0 	 2.5004189014434814
0 	 2.5104212760925293
0 	 2.5204222202301025
0 	 2.5304243564605713
0 	 2.5404272079467773
0 	 2.550428867340088
0 	 2.5604312419891357
0 	 2.5704331398010254
0 	 2.580435037612915
0 	 2.590435266494751
0 	 2.600438117980957
0 	 2.610438585281372
0 	 2.620440721511841
0 	 2.6304409503936768
0 	 2.640442132949829
0 	 2.6504452228546143
0 	 2.6604461669921875
0 	 2.6704466342926025
0 	 2.6804490089416504
0 	 2.6904499530792236
0 	 2.700450897216797
0 	 2.71045184135437
0 	 2.7204537391662598
0 	 2.730456590652466
0 	 2.7404589653015137
0 	 2.7504615783691406
0 	 2.760463237762451
0 	 2.770465612411499
0 	 2.7804675102233887
0 	 2.7904677391052246
0 	 2.8004703521728516
0 	 2.810471773147583
0 	 2.8204727172851562
0 	 2.830474615097046
0 	 2.840475559234619
0 	 2.8504772186279297
0 	 2.860478401184082
0 	 2.870480537414551
0 	 2.880481481552124
0 	 2.8904836177825928
0 	 2.900484085083008
0 	 2.910494327545166
0 	 2.920494794845581
0 	 2.930495262145996
0 	 2.940497398376465
0 	 2.95049786567688
0 	 2.9604995250701904
0 	 2.970501661300659
0 	 2.9805045127868652
0 	 2.9905052185058594
0 	 3.0005064010620117
0 	 3.0105085372924805
0 	 3.0205094814300537
0 	 3.0305120944976807
0 	 3.040513038635254
0 	 3.0505149364471436
0 	 3.060516357421875
0 	 3.0705184936523438
0 	 3.0805208683013916
0 	 3.090522050857544
0 	 3.100524425506592
0 	 3.110524892807007
0 	 3.12052583694458
0 	 3.1305277347564697
0 	 3.1405301094055176
0 	 3.150531768798828
0 	 3.160533905029297
0 	 3.1705355644226074
0 	 3.180537223815918
0 	 3.190539598464966
0 	 3.200540542602539
0 	 3.210543155670166
0 	 3.2205443382263184
0 	 3.230546236038208
0 	 3.240548849105835
0 	 3.2505500316619873
0 	 3.2605509757995605
0 	 3.270552158355713
0 	 3.2805545330047607
0 	 3.290557622909546
0 	 3.3005592823028564
0 	 3.3105616569519043
0 	 3.3205628395080566
0 	 3.3305652141571045
0 	 3.340567111968994
0 	 3.3505702018737793
0 	 3.3605711460113525
0 	 3.3705737590789795
0 	 3.3805739879608154
0 	 3.3905768394470215
0 	 3.4005777835845947
0 	 3.4105803966522217
0 	 3.4205822944641113
0 	 3.4305830001831055
0 	 3.440585136413574
0 	 3.4505867958068848
0 	 3.4605886936187744
0 	 3.470590353012085
0 	 3.4805915355682373
0 	 3.4905920028686523
0 	 3.5005931854248047
0 	 3.5105948448181152
0 	 3.5205976963043213
0 	 3.5305981636047363
0 	 3.5406010150909424
0 	 3.5506036281585693
0 	 3.560606002807617
0 	 3.5706090927124023
0 	 3.5806117057800293
0 	 3.5906128883361816
0 	 3.600614547729492
0 	 3.6106173992156982
0 	 3.620617628097534
0 	 3.6306185722351074
0 	 3.6406188011169434
0 	 3.6506195068359375
0 	 3.6606197357177734
0 	 3.6706202030181885
0 	 3.6806206703186035
0 	 3.690621852874756
0 	 3.700624942779541
0 	 3.710625171661377
0 	 3.720627784729004
0 	 3.730630874633789
0 	 3.7406327724456787
0 	 3.7506346702575684
0 	 3.7606356143951416
0 	 3.7706384658813477
0 	 3.7806403636932373
0 	 3.7906429767608643
0 	 3.8006434440612793
0 	 3.8106460571289062
0 	 3.820646286010742
0 	 3.830648422241211
0 	 3.840650796890259
0 	 3.850651502609253
0 	 3.860654354095459
0 	 3.8706557750701904
0 	 3.8806586265563965
0 	 3.890660285949707
0 	 3.9006614685058594
0 	 3.9106626510620117
0 	 3.9206650257110596
0 	 3.9306678771972656
0 	 3.940669059753418
0 	 3.950671434402466
0 	 3.9606740474700928
0 	 3.9706761837005615
0 	 3.9806783199310303
0 	 3.990679979324341
